SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
0,1.4495973685829016,1.7418587930870038,2.5379968766153893,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,2.5249939229019094
0,0.02355872391204165,-1.485788258098502,-0.7517395162783226,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.03500327536429589
1,-1.2802480369298874,0.15961368869534465,-0.9766568859864604,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.20434511161935315
0,-0.05792919864057891,1.2848026967553796,0.3455157687994019,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,-0.07442759063429386
0,-1.1580161531009565,0.43717139083127665,-0.8725587035960424,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5062515322562298
1,1.4903413298592119,1.500865578657602,2.3607718718845954,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.236802002436486
1,0.22727853029359305,0.9956108394400973,0.6042942764539885,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.22628096833231576
0,-1.1987601143772668,0.5053142997389005,-0.9009049982287373,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.6057506277514729
0,0.6347181430566958,0.4936801445595503,0.7001643126202858,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.3133477446187989
0,-0.7098325790615434,-1.3162619969136813,-0.8362269158450318,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.9343256479899357
0,-0.3023929662984406,-1.4924363467724167,-0.7746371457170287,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.4513022539121192
1,-1.2802480369298874,0.45379161251606304,-0.9727523769203227,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,-0.5809658210989378
0,0.6347181430566958,-0.6647493068700573,-0.0788624538805856,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.42192844565478843
0,-1.2802480369298874,-1.4791401694245876,-0.9984074280159055,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.8936662982499695
0,-1.2802480369298874,-1.5157046571311175,-0.998892734227516,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,1.9404779118576012
0,0.18653456901728277,0.5069763219073791,0.32462554232690227,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.09456860970896017
1,1.368109446030281,1.4144404258967127,2.103868410956685,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,1.9351093075163863
0,-0.26164900502213034,-0.5633659545928605,-0.4821298563555235,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.14740414148256462
0,1.24587756220135,0.19950222073883195,0.9553912611808147,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,0.24855534042785157
0,-0.9135523854430948,-1.173328090424519,-0.8947504330905879,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,1.0718966759147104
0,-1.2395040756535771,0.1978401985703534,-0.9425530949342064,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.24522373245606605
1,-0.5876006952326126,-0.1894109666851681,-0.5613009469677741,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0.111298015708886
0,1.2866215234776603,-1.304627841734331,-0.2507490902836662,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-1.678562261303597
1,-0.9542963467194051,0.653234272733499,-0.670958091418456,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.6233790800214856
0,-0.18016108246950976,-1.4808021915930663,-0.7711738241159913,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.26678292576062923
0,-1.2802480369298874,0.3573943267443021,-0.9740318205691134,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4575533852242715
0,-1.1580161531009565,0.6931228047769863,-0.857845101634947,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.8026474040143909
1,0.22727853029359305,0.17789593254861,0.09443598241081581,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,0.04043192609485624
0,1.368109446030281,1.0138930832933621,1.760381910002839,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1.3871167045184152
0,-1.2802480369298874,0.18121997688556707,-0.9763701141341452,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.2320065196602268
0,-0.5876006952326126,-0.48192686833740767,-0.6064344246475357,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.28318056288633653
1,0.7569500268856267,1.0969941917172938,1.1603228387199085,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.8303697829137819
0,-1.2802480369298874,-0.6148886418156984,-0.9869365539232975,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.7872099766150326
0,-0.8320644628904743,-1.5107185906256815,-0.9136994347166462,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,1.257015252687612
0,0.3495104141225239,1.3795379603586615,0.953030908242528,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.4821628838226978
0,-0.8320644628904743,-1.322910085587596,-0.8678600570927241,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,1.1007464698168343
0,0.9199258719908678,-1.4791401694245876,-0.5313001993409531,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-1.3606993101546336
0,-1.0357842692720256,0.35074623807038746,-0.7582470313885521,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.3632974358996482
0,-0.8320644628904743,0.8177744674128837,-0.5239764874202878,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,-0.6804410729934448
0,1.4495973685829016,0.7712378466954819,1.7111895076441546,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.1179843531213138
1,-1.1172721918246462,0.6100216963530546,-0.8105718647494489,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,-0.6815602777449661
1,0.6754621043330061,-0.69798975023963,-0.07820067268293515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4714656254997298
0,0.3087664528462136,-0.09135165874492887,0.10070084441524033,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,-0.028206327632289478
0,-0.6690886177852331,-1.485788258098502,-0.8668012071764833,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.9941240119326559
0,-0.9135523854430948,0.31085770602690066,-0.6492075493890107,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.2839847988742434
0,1.6125732136881425,1.2149977656792768,2.223518451491889,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,1.9592728516253441
1,-1.2395040756535771,0.6399380953856697,-0.9252806056755293,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-0.7932058773965251
0,-0.38388088885106114,-1.4591959034028439,-0.8070644244019014,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.5601574204061108
1,1.5718292524118322,1.3662417830108327,2.31122651955383,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,2.1474988004037256
0,-0.8728084241667845,1.1535029454455674,-0.5410504423196698,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.00678708808609
0,-1.2802480369298874,-0.6863555950602795,-0.9878851069732631,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.8787054032117676
0,-0.6690886177852331,-0.36226127220694604,-0.6393470095440188,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.2423848938980656
0,-1.2802480369298874,0.6864747161030716,-0.9696640646646205,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,-0.8788579076929592
0,-0.8320644628904743,0.6731785387552424,-0.5662643059501525,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,-0.5601279392787751
0,0.8791819107145575,-0.6880176172287581,0.038118402490761275,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,-0.6048926433204567
0,1.4495973685829016,0.8443668221085419,1.7710807060315217,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,1.2239919234472492
0,-1.1580161531009565,-0.46364462448414256,-0.9016770762926628,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5369079644510644
0,-1.2802480369298874,-0.18608692234821078,-0.9812452356235036,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0.23823741703462126
0,-0.22090504374582004,-0.3772194717232536,-0.3625901126865947,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.08332968390280046
0,-0.46536881140368175,-1.4907743246039378,-0.8236530730896731,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.693759875512061
0,-0.791320501614164,0.6116837185215331,-0.5394401080720538,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,-0.4840378669696767
1,1.2866215234776603,0.327477927711687,1.14093264962875,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0.4213401502577178
0,-1.2802480369298874,-0.3290208288373734,-0.9831423417234348,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.4212282702280918
0,1.0014137945434884,-0.2425956760764844,0.4335326680869136,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,-0.24293865651959523
0,-0.46536881140368175,1.2997608962716873,-0.012838749728324465,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.6048681834069393
0,-0.5468567339563023,-1.5007464576148097,-0.849352242931766,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.8206933063077251
0,-0.05792919864057891,0.9640324182390032,0.28963937634444786,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,-0.05584562545212486
0,0.797693988161937,0.8127884009074476,1.0452170290752376,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.6483564210516253
0,0.5532302205040753,0.9756665734183539,0.9375893469640171,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,0.5397682335506916
1,-0.8728084241667845,-0.3057525184786724,-0.7511218538271822,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2668633738383957
0,0.8384379494382472,-0.5351115777287238,0.09348742936085011,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.4486578539515364
0,-0.8728084241667845,-1.5140426349626388,-0.927817433599856,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,1.3214691663430669
1,1.0014137945434884,1.33300133964126,1.601797075672533,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,1.3348859296617077
1,-1.2395040756535771,0.354070282407345,-0.9374794390855529,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-0.4388715581117172
1,-1.2395040756535771,-0.33068285100585193,-0.9613917996939897,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.4098827415704981
0,1.5718292524118322,-1.4924363467724167,-0.39439972892032704,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-2.3458551072195335
0,-1.2802480369298874,-1.509056568457203,-0.9988044967344959,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.9319667093834865
0,1.4495973685829016,-1.3212480634191175,-0.28858091541601777,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-1.9152777159776073
0,1.6125732136881425,0.653234272733499,1.654364562139235,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1.053388090473095
0,-1.2395040756535771,-1.5123806127941604,-0.9877748101069881,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.8746019334978163
1,-1.2802480369298874,1.0072449946194475,-0.9654066056264025,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.2895234270690026
0,0.3495104141225239,0.5003282332334644,0.45770974117441066,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,0.1748699279946189
0,1.6125732136881425,-1.304627841734331,-0.18335770498959394,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-2.103807911412556
0,-1.076528230548336,0.35573230457582355,-0.8141234238435063,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.382955868393893
0,-1.1580161531009565,0.2975615286790714,-0.8637790730405461,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.3445810567517782
0,-0.8320644628904743,1.0388234158205416,-0.5008362048757767,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.8643680475227669
0,1.0421577558197987,0.11972515665185783,0.7451433746872622,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,0.124772500571474
0,-1.0357842692720256,-1.4675060142452372,-0.9385824077483036,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.5200196446173058
0,1.3273654847539706,-0.3207107179949802,0.6131842038757597,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.42570033765720083
0,-1.2802480369298874,0.1928541320649173,-0.9762156985213601,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.24690112398992764
0,0.9606698332671781,-1.4907743246039378,-0.5102555572556683,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.432141921856255
0,-1.1580161531009565,-1.5223527458050319,-0.9749583142458242,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.7629090703598214
0,1.0421577558197987,-0.6880176172287581,0.05724387910285985,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,-0.7170228959356079
0,1.2051336009250397,1.4227505367391058,2.042433056441467,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.7146044775584317
0,-0.26164900502213034,-0.1079718804297152,-0.3094270231420074,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.02825073508480341
0,1.2051336009250397,0.8609870437933281,1.4573081808521817,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0376044164364584
0,1.0421577558197987,1.1451928346031743,1.572105159271282,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,1.1934715944909582
0,1.4495973685829016,0.8942274871629008,1.8271335734725158,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.2962698123058414
0,1.1643896396487294,1.1933914774890548,1.6479894032685354,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,1.3895726724333453
0,0.3902543753988342,0.45379161251606304,0.480938261211942,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,0.17709416230368596
0,-0.5876006952326126,0.6482482062280629,-0.328861330979676,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.3809110966629038
0,0.9606698332671781,-1.504070501951767,-0.5306384181433026,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-1.444915158332085
0,-1.1580161531009565,0.802816267896576,-0.8506537459538119,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,-0.9296742061964599
0,-1.1580161531009565,-1.4741541029191516,-0.9708111520738814,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,1.7070942633404276
0,0.10504664646466222,-0.3057525184786724,-0.11773106955592293,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-0.0321182767143092
0,1.2866215234776603,0.7313493146519946,1.3429523898981814,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.940969769411892
0,-0.05792919864057891,-1.4575338812343652,-0.7059221980276554,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.08443376973139949
1,1.4088534073065913,-1.4874502802669807,-0.4501217057624961,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,-2.09559939555328
0,-1.1580161531009565,-0.46863069098957844,-0.940611870087765,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5426819100047947
1,1.5310852911355222,1.6238552191250208,2.3962433440786604,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.48626084093597
0,-1.1987601143772668,-0.37888149389173237,-0.9241114588930136,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.4541880229530828
1,0.8384379494382472,1.233280009532542,1.440962185270215,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,1.0340287622756466
0,-1.2395040756535771,-0.17611478933733907,-0.9497885693618515,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.2182949991665029
0,-0.13941712119319946,0.7645897580215673,0.14931970306929435,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,-0.10659690295717189
0,0.5939741817803856,-0.761146592641818,-0.18002673962808663,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.4521014245793524
0,1.4495973685829016,0.6050356298476185,1.5011401555098975,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,0.8770580569260062
0,-0.8320644628904743,0.1679237995377378,-0.6378690315359328,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,-0.13972342606889548
0,-0.9950403079957154,-0.2824842081199717,-0.8302267663196676,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2810831734516224
0,0.8791819107145575,1.4875694013097727,1.6922405060180965,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1.3078441085640364
0,1.4903413298592119,0.9091856866792086,1.8519283090111536,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,1.3549970053744524
0,-0.26164900502213034,0.15628964435838757,-0.21320403700362994,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.04089302994163472
0,1.6125732136881425,1.070401837021636,2.1269204560081763,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,1.726101330263671
0,1.5310852911355222,-0.2143412992123476,0.8519107412415371,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,-0.3281748105069033
0,-1.2802480369298874,-0.47195473532653576,-0.9850394478233663,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.604219123421562
0,-0.9135523854430948,0.8210985117498408,-0.6265746324293648,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.7501165040928421
0,-0.18016108246950976,0.18620604339100316,-0.12842986558460542,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-0.03354708233968763
0,-1.2802480369298874,0.1662617773692593,-0.9765686484934403,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.2128563140934682
0,-0.46536881140368175,0.9806526399237896,-0.14777593592925406,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.45636515344121664
1,0.7569500268856267,0.9640324182390032,1.0886960537608732,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.7297243649046292
0,0.8384379494382472,-1.504070501951767,-0.56269068748284,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-1.2610697874669947
0,0.8384379494382472,1.0354993714835847,1.2148536094063065,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,0.8682019696712906
0,-0.3431369275747509,1.205025632668405,0.04786864546947828,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.41348879324265686
0,1.5310852911355222,0.9972728616085759,2.0187633489388355,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,1.5269098096575218
0,1.1643896396487294,1.427736603244542,1.8700169950802663,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,1.6624417089652133
0,-0.8728084241667845,-0.33899296184824507,-0.7347758582452157,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0.2958759128343977
0,-1.2395040756535771,0.21612244242361828,-0.937766210937868,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.26788464822428043
0,-0.3023929662984406,-1.5057325241202457,-0.7795784453261522,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.45532292442075933
0,0.3495104141225239,-0.2824842081199717,0.03560363393968959,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,-0.09873117256308454
0,-0.5876006952326126,0.9939488172716188,-0.26266115184137456,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.5840450160544363
1,1.6125732136881425,1.3080710071140806,2.385346013690682,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,2.109360267674238
0,1.5718292524118322,0.856000977287892,1.7452271205766436,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,1.3454873761942252
0,0.06430268518835193,-0.1329022129568947,-0.10643667044935505,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,-0.008545969160602506
0,-0.13941712119319946,1.1302346350868666,0.23109379972563665,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-0.15757405909665725
1,0.3087664528462136,1.1086283468966447,0.8089170227675121,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,0.3423072421960386
0,0.1457906077409725,-0.9788714967125188,-0.42590051392848904,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.14271027040603348
0,0.5532302205040753,1.2748305637445079,1.0197384529656948,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,0.7052747938857088
